1.000000000000000000e+00,-8.362121940570766965e-01,9.984705222387609824e-01,-7.265870504481771741e-01,9.971618140490134952e-01,-3.065345453686646460e-01,9.977581609930160633e-01,-8.227203175465422902e-01,9.988629540952863595e-01,-7.170100178713852968e-01,9.985038251628501893e-01,-5.519143440371397924e-01,9.989646448360098852e-01,-3.679657575016791471e-01,1.000000000000000000e+00,-2.305797724934947612e-01,1.000000000000000000e+00,-6.892944758454619958e-01,9.959592550690127277e-01,-4.455234954942382530e-01
1.000000000000000000e+00,-7.923571686604387043e-01,9.985073598315107324e-01,-6.973854014609044416e-01,9.972153716138808521e-01,-2.771586538489748675e-01,9.978019042336128130e-01,-7.891821390537294700e-01,9.989438641295002030e-01,-7.033992247920470842e-01,9.984685595105731171e-01,-5.250770249724578953e-01,9.990919640506196187e-01,-3.479282003456944383e-01,1.000000000000000000e+00,-2.321535619303932152e-01,1.000000000000000000e+00,-6.820998812563618952e-01,9.960242326884468644e-01,-4.373739106331805404e-01
1.000000000000000000e+00,-7.490086644700205687e-01,9.985422243226972361e-01,-6.678230026380005402e-01,9.972695564930730283e-01,-2.474844245357661898e-01,9.978469805992729036e-01,-7.559634993272494885e-01,9.990227684825344623e-01,-6.892307749136825645e-01,9.984324632471880401e-01,-4.985701196893180809e-01,9.992123284473105604e-01,-3.277927135822883420e-01,1.000000000000000000e+00,-2.329011618007341966e-01,1.000000000000000000e+00,-6.745522901030751584e-01,9.960869499434163998e-01,-4.289682464768785342e-01
1.000000000000000000e+00,-7.066789033816851529e-01,9.985747481381207491e-01,-6.383081677860884540e-01,9.973237024327151756e-01,-2.179308938646320748e-01,9.978926440652249319e-01,-7.234812307344598015e-01,9.990989683286938261e-01,-6.746986679489048733e-01,9.983962937464907483e-01,-4.726820625391336961e-01,9.993248197760929985e-01,-3.078213695920371529e-01,1.000000000000000000e+00,-2.328905114289455125e-01,1.000000000000000000e+00,-6.667692514076848376e-01,9.961466883879743772e-01,-4.204269398049922390e-01
1.000000000000000000e+00,-6.657391643536496595e-01,9.986047388958280147e-01,-6.091677250596017057e-01,9.973772558772290298e-01,-1.888328624357348273e-01,9.979382520832276171e-01,-6.920389612235964272e-01,9.991720028945179077e-01,-6.599716444790633130e-01,9.983606909396719464e-01,-4.476175868337093355e-01,9.994290116954456238e-01,-2.882182147857790810e-01,1.000000000000000000e+00,-2.322024266713752227e-01,1.000000000000000000e+00,-6.588496198672155746e-01,9.962029895784038080e-01,-4.118455397265322615e-01
1.000000000000000000e+00,-6.264417709707048587e-01,9.986321420032308049e-01,-5.806542530120077927e-01,9.974297692775696556e-01,-1.604473968362963299e-01,9.979832714701778462e-01,-6.618438726053141874e-01,9.992415994171049975e-01,-6.451938521664909443e-01,9.983261632654986117e-01,-4.235125920020063051e-01,9.995248509242465884e-01,-2.691355011663523200e-01,1.000000000000000000e+00,-2.309230609115488775e-01,1.000000000000000000e+00,-6.508749378747928915e-01,9.962556062106272536e-01,-4.032988279033870027e-01
1.000000000000000000e+00,-5.889427217233359491e-01,9.986570041441212853e-01,-5.529555321761723263e-01,9.974808913110068120e-01,-1.329631598869481790e-01,9.980272758847943404e-01,-6.330245686239773795e-01,9.993076276342882647e-01,-6.304863168987050459e-01,9.982930888228376265e-01,-4.004486065935721761e-01,9.996125499914138013e-01,-2.506812262390291091e-01,1.000000000000000000e+00,-2.291382382226227477e-01,1.000000000000000000e+00,-6.429113536312103250e-01,9.963044543565383604e-01,-3.948446148082838114e-01
1.000000000000000000e+00,-5.533227503538447056e-01,9.986794411078318001e-01,-5.262047127073757880e-01,9.975303555078848250e-01,-1.065108840080456476e-01,9.980699376587446325e-01,-6.056480543446944864e-01,9.993700612408222828e-01,-6.159488984432059944e-01,9.982617266440764192e-01,-3.784656886558538380e-01,9.996924978198831191e-01,-2.329269097222010365e-01,1.000000000000000000e+00,-2.269295797376383594e-01,1.000000000000000000e+00,-6.350117152321965719e-01,9.963495707798739609e-01,-3.865270082308011612e-01
1.000000000000000000e+00,-5.196056772107209287e-01,9.986996114961964599e-01,-5.004901886257275834e-01,9.975779684123430302e-01,-8.117379689727269310e-02,9.981110164192700251e-01,-5.797347278023182726e-01,9.994289469019236316e-01,-6.016624907070264872e-01,9.982322334738914504e-01,-3.575732721193825014e-01,9.997651896006277683e-01,-2.159149155252603203e-01,1.000000000000000000e+00,-2.243721450896936642e-01,1.000000000000000000e+00,-6.272176147977059912e-01,9.963910770966953878e-01,-3.783791223777733803e-01
1.000000000000000000e+00,-4.877736661718287126e-01,9.987176965150603714e-01,-4.758645864766685163e-01,9.976235980611758425e-01,-5.699726092850115888e-02,9.981503463961881595e-01,-5.552709449565216282e-01,9.994843803269397586e-01,-5.876912942245392513e-01,9.982046825000245871e-01,-3.377589010422290539e-01,9.998311745631659475e-01,-1.996649418652744479e-01,1.000000000000000000e+00,-2.215332421240076843e-01,1.000000000000000000e+00,-6.195612599310460489e-01,9.964291510755124426e-01,-3.704252791506209563e-01
1.000000000000000000e+00,-4.577794649993796594e-01,9.987338852832955416e-01,-4.523525884495231408e-01,9.976671632778020271e-01,-3.399724381367869031e-02,9.981878237363375206e-01,-5.322191429597611378e-01,9.995364883885818896e-01,-5.740850423257838342e-01,9.981790816469977567e-01,-3.189950340282335928e-01,9.998910188995552284e-01,-1.841795301082856662e-01,1.000000000000000000e+00,-2.184720704296635452e-01,1.000000000000000000e+00,-6.120671201171485887e-01,9.964640045307265881e-01,-3.626827820891660448e-01
1.000000000000000000e+00,-4.295559500537617370e-01,9.987483647413376575e-01,-4.299575199327081432e-01,9.977086240555651520e-01,-1.216748836259606836e-02,9.982233946542879988e-01,-5.105257418737116915e-01,9.995854161268211691e-01,-5.608811040297169148e-01,9.981553900459104733e-01,-3.012442063874578579e-01,9.999452807350304173e-01,-1.694485896666774738e-01,1.000000000000000000e+00,-2.152399163372356594e-01,1.000000000000000000e+00,-6.047533386708170422e-01,9.964958668730931057e-01,-3.551633443575767379e-01
1.000000000000000000e+00,-4.030233922169744742e-01,9.987613131655584953e-01,-4.086667581118790249e-01,9.977479731428995358e-01,8.514592731925729741e-03,9.982570448667149599e-01,-4.901271484763765618e-01,9.996313175377119498e-01,-5.481064180652276407e-01,9.981335320400106514e-01,-2.844628597111494850e-01,9.999944942273841786e-01,-1.554530192930248245e-01,1.000000000000000000e+00,-2.118806811816019708e-01,1.000000000000000000e+00,-5.976329241945381732e-01,9.965249732766161550e-01,-3.478742414785598869e-01
1.000000000000000000e+00,-3.780948691459866118e-01,9.987728963722877218e-01,-3.884560843904982241e-01,9.977852288330226749e-01,2.808318325378428293e-02,9.982887904888511077e-01,-4.709542076044895831e-01,9.996743492030853995e-01,-5.357792354733650342e-01,9.981134085813649914e-01,-2.686041262200062896e-01,1.000000000000000000e+00,-1.421675435015668787e-01,1.000000000000000000e+00,-2.084315853851154698e-01,1.000000000000000000e+00,-5.907147461470698691e-01,9.965515564760781819e-01,-3.408192460710879335e-01
1.000000000000000000e+00,-3.546802116130345350e-01,9.987832658407234110e-01,-3.692931295841331840e-01,9.978204288917020826e-01,4.658033761514307480e-02,9.983186703970823306e-01,-4.529354235543114893e-01,9.997146659989037953e-01,-5.239106646761670927e-01,9.980949061664478039e-01,-2.536198137874298153e-01,1.000000000000000000e+00,-1.295628929810832275e-01,1.000000000000000000e+00,-2.049239415020337463e-01,1.000000000000000000e+00,-5.840043623017352470e-01,9.965758413382522773e-01,-3.339993895115433986e-01
1.000000000000000000e+00,-3.326888154063561975e-01,9.987925581452188339e-01,-3.511400628122268719e-01,9.978536255177237191e-01,6.405310042046999386e-02,9.983467399592214075e-01,-4.359992308732268951e-01,9.997524182920035640e-01,-5.125060241576261388e-01,9.980779036051050657e-01,-2.394617916535132229e-01,1.000000000000000000e+00,-1.176074519136146024e-01,1.000000000000000000e+00,-2.013839281927448099e-01,1.000000000000000000e+00,-5.775047051125176134e-01,9.965980415014314975e-01,-3.274135854697497461e-01
1.000000000000000000e+00,-3.120315904496526738e-01,9.988008952368919724e-01,-3.339556638643496056e-01,9.978848812129391677e-01,8.055131744341692546e-02,9.983730659819208819e-01,-4.200755450585462736e-01,9.997877501814894652e-01,-5.015660152204970412e-01,9.980622769688087814e-01,-2.260829340642356300e-01,1.000000000000000000e+00,-1.062684812940950518e-01,1.000000000000000000e+00,-1.978333251835585893e-01,1.000000000000000000e+00,-5.712166514745762314e-01,9.966183575245328718e-01,-3.210591427032993828e-01
1.000000000000000000e+00,-2.926222633297229647e-01,9.988083852404180396e-01,-3.176969017427456743e-01,9.979142654349939523e-01,9.612600098938003934e-02,9.983977227057345694e-01,-4.050967770955606895e-01,9.998207984582864194e-01,-4.910877316910018386e-01,9.980479030590935219e-01,-2.134377425338162826e-01,1.000000000000000000e+00,-9.551301074750771780e-02,1.000000000000000000e+00,-1.942901886299603365e-01,1.000000000000000000e+00,-5.651394972940844141e-01,9.966369761160276397e-01,-3.149321889212416403e-01
1.000000000000000000e+00,-2.743782016069408192e-01,9.988151235316155008e-01,-3.023201234147122607e-01,9.979418519106705299e-01,1.108281326748534468e-01,9.984207886795654074e-01,-3.909984549855738400e-01,9.998516920461915092e-01,-4.810655257978034838e-01,9.980346617022793909e-01,-2.014827378466885754e-01,1.000000000000000000e+00,-8.530847484664054459e-02,1.000000000000000000e+00,-1.907694590855651962e-01,1.000000000000000000e+00,-5.592713553119138536e-01,9.966540701202827313e-01,-3.090280234811437765e-01
1.000000000000000000e+00,-2.572208888758202860e-01,9.988211939370336134e-01,-2.877819389494863378e-01,9.979677164973165260e-01,1.247078066238716254e-01,9.984423443586469826e-01,-3.777195615246519700e-01,9.998805517543837285e-01,-4.714917504479748667e-01,9.980224371290568053e-01,-1.901766898109046033e-01,1.000000000000000000e+00,-7.562315499273014607e-02,1.000000000000000000e+00,-1.872835023740897498e-01,1.000000000000000000e+00,-5.536094920583198853e-01,9.966697990251891515e-01,-3.033414137666576860e-01
1.000000000000000000e+00,-2.410761480098357612e-01,9.988266699520536029e-01,-2.740398733398170528e-01,9.979919354914085217e-01,1.378136343215393411e-01,9.984624702878194258e-01,-3.652026703742915492e-01,9.999074902193195724e-01,-4.623573983257199815e-01,9.980111186471102291e-01,-1.794807352013778334e-01,1.000000000000000000e+00,-6.642647510732113680e-02,1.000000000000000000e+00,-1.838425885768145140e-01,1.000000000000000000e+00,-5.481506177757266007e-01,9.966843098228665987e-01,-2.978668480239669014e-01
1.000000000000000000e+00,-2.258741852904669611e-01,9.988316159132519800e-01,-2.610528418671978490e-01,9.980145842951159141e-01,1.501923481824945505e-01,9.984812457509417705e-01,-3.533939411004410336e-01,9.999326119473901375e-01,-4.536526581095364774e-01,9.980006007667786561e-01,-1.693584212594257399e-01,1.000000000000000000e+00,-5.768918877975315329e-02,1.000000000000000000e+00,-1.804553172227732205e-01,1.000000000000000000e+00,-5.428911416804259593e-01,9.966977381082059440e-01,-2.925987560376777097e-01
1.000000000000000000e+00,-2.115495089704951259e-01,9.988360880877784620e-01,-2.487814949141004539e-01,9.980357363625922407e-01,1.618885541446573595e-01,9.984987477855931104e-01,-3.422430173350826110e-01,9.999560133919322968e-01,-4.453674080345055852e-01,9.979907828957162996e-01,-1.597757026130708913e-01,1.000000000000000000e+00,-4.938348695249462905e-02,1.000000000000000000e+00,-1.771289984385949201e-01,1.000000000000000000e+00,-5.378274040704523751e-01,9.967102093415033393e-01,-2.875317082105370847e-01
1.000000000000000000e+00,-1.980407610990138345e-01,9.988401356604578174e-01,-2.371884695250989772e-01,9.980554623568186345e-01,1.729445944328996676e-01,9.985150504784972014e-01,-3.317028595291346416e-01,9.999777830115477162e-01,-4.374916673875037243e-01,9.979815686785993289e-01,-1.507009127904570811e-01,1.000000000000000000e+00,-4.148304842906450074e-02,1.000000000000000000e+00,-1.738700008884325188e-01,1.000000000000000000e+00,-5.329558965765973655e-01,9.967218402347283179e-01,-2.826606033611931412e-01
1.000000000000000000e+00,-1.852904901201436194e-01,9.988438016107099582e-01,-2.262385785875350164e-01,9.980738294545032918e-01,1.834004903334310044e-01,9.985302244706426578e-01,-3.217295340026760098e-01,9.999980012626513703e-01,-4.300160277111731988e-01,9.979728650207632112e-01,-1.421047270483425662e-01,1.000000000000000000e+00,-3.396305014705121306e-02,1.000000000000000000e+00,-1.706840782693041791e-01,1.000000000000000000e+00,-5.282734824001765750e-01,9.967327402490744337e-01,-2.779808559242190613e-01
1.000000000000000000e+00,-1.732448829793738487e-01,9.988471234780227359e-01,-2.158989640899110496e-01,9.980909007401428390e-01,1.932939417009807703e-01,9.985443366113799790e-01,-3.122819723511975898e-01,1.000000000000000000e+00,-4.229320880041803621e-01,9.979645807978536620e-01,-1.339601306532531844e-01,1.000000000000000000e+00,-2.680014996423704665e-02,1.000000000000000000e+00,-1.675766872971768406e-01,1.000000000000000000e+00,-5.237776298761595006e-01,9.967430132173494828e-01,-2.734885943562220811e-01
1.000000000000000000e+00,-1.618534684905617027e-01,9.988501340178652654e-01,-2.061392384662064092e-01,9.981067346299273835e-01,2.026603653049749432e-01,9.985574497073218536e-01,-3.033217090099538660e-01,1.000000000000000000e+00,-4.162329227418498645e-01,9.979566252135707582e-01,-1.262424058562581497e-01,1.000000000000000000e+00,-1.997245135829972540e-02,1.000000000000000000e+00,-1.645533118743454648e-01,1.000000000000000000e+00,-5.194666754737869985e-01,9.967527591316266422e-01,-2.691808846496935859e-01
1.000000000000000000e+00,-1.510687978826436018e-01,9.988528617503779072e-01,-1.969316376461162088e-01,9.981213842602710828e-01,2.115329583003872083e-01,9.985696223137094929e-01,-2.948125992123268313e-01,1.000000000000000000e+00,-4.099136191785837657e-01,9.979489057191976986e-01,-1.189291516354952366e-01,1.000000000000000000e+00,-1.345945662571208790e-02,1.000000000000000000e+00,-1.616198108554914858e-01,1.000000000000000000e+00,-5.153401369503514129e-01,9.967620761682596253e-01,-2.650559962980432727e-01
1.000000000000000000e+00,-1.408461031426976873e-01,9.988553314022274865e-01,-1.882512114402375980e-01,9.981348967618033363e-01,2.199427763461724028e-01,9.985809085112178352e-01,-2.867205139326793328e-01,1.000000000000000000e+00,-4.039719328701837364e-01,9.979413253438671472e-01,-1.120003531701180693e-01,1.000000000000000000e+00,-7.242012503532457846e-03,1.000000000000000000e+00,-1.587828110163098660e-01,1.000000000000000000e+00,-5.113991047232000486e-01,9.967710630641001268e-01,-2.611137334147459743e-01
1.000000000000000000e+00,-1.311429283486262864e-01,9.988575642375162600e-01,-1.800760819961783610e-01,9.981473123132574843e-01,2.279188184287690433e-01,9.985913575963510924e-01,-2.790130016853975548e-01,1.000000000000000000e+00,-3.984091305865256061e-01,9.979337791906650601e-01,-1.054385237043951734e-01,1.000000000000000000e+00,-1.302249077644895836e-03,1.000000000000000000e+00,-1.560501731417027471e-01,1.000000000000000000e+00,-5.076467511549899170e-01,9.967798220174229895e-01,-2.573558618747096571e-01
1.000000000000000000e+00,-1.219187228521379784e-01,9.988595782658314937e-01,-1.723878105539239369e-01,9.981586628228847902e-01,2.354881125090673710e-01,9.986010135814583633e-01,-2.716588977693427664e-01,1.000000000000000000e+00,-3.932311228243093315e-01,9.979261497091495015e-01,-9.922895141063574342e-02,1.000000000000000000e+00,4.376491557920927922e-03,1.000000000000000000e+00,-1.534315685311505861e-01,1.000000000000000000e+00,-5.040890159795038405e-01,9.967884623773063391e-01,-2.537866756862945938e-01
1.000000000000000000e+00,-1.131343768632353253e-01,9.988613883028703011e-01,-1.651719288790226836e-01,9.981689700033630208e-01,2.426757979264185239e-01,9.986099143365033681e-01,-2.646278472089676481e-01,1.000000000000000000e+00,-3.884500430068980603e-01,9.979183001218192572e-01,-9.336010077236298055e-02,1.000000000000000000e+00,9.809747952063213594e-03,1.000000000000000000e+00,-1.509392169844099851e-01,1.000000000000000000e+00,-5.007355561245572240e-01,9.967971055272916159e-01,-2.504137644082765624e-01
1.000000000000000000e+00,-1.047516681488914608e-01,9.988630058388699995e-01,-1.584187185422735178e-01,9.981782424626743921e-01,2.495052022621461751e-01,9.986180900789860537e-01,-2.578896837646956763e-01,1.000000000000000000e+00,-3.840865238889746847e-01,9.979100649914020016e-01,-8.782424699483545871e-02,1.000000000000000000e+00,1.501207862089823375e-02,1.000000000000000000e+00,-1.485888572323636470e-01,1.000000000000000000e+00,-4.976010980300185071e-01,9.968058916001550918e-01,-2.472490714044370264e-01
1.000000000000000000e+00,-9.673257087057268722e-02,9.988644386383047635e-01,-1.521243656821869850e-01,9.981864711764212306e-01,2.559979120771064265e-01,9.986255606659905082e-01,-2.514135654536415743e-01,1.000000000000000000e+00,-3.801730858145458969e-01,9.979012362365760058e-01,-8.261847295969287908e-02,1.000000000000000000e+00,1.999730232216682252e-02,1.000000000000000000e+00,-1.464010488176054614e-01,1.000000000000000000e+00,-4.947074158363405361e-01,9.968149890473038122e-01,-2.443103743906692160e-01
